time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,initial_coolant_temp,speed_diff,gear_change
193594,2024-10-02 08:20:00,2024-10-02 08:19:57,217,67,True,9.786,23.374,32,2.105,0.0,54,39,802.25,14.3,6.0,6830.746,-0.188,168132.312,0.39,,,,,,,,1261,35.714329,51.344929,9,153.54,0.0,-2.914798206278597,26,319.0,54.0
194094,2024-10-02 08:34:28,2024-10-02 08:19:59,217,67,False,9.857,24.135,32,2.059,0.0,54,38,795.0,14.3,6.0,6830.754,-0.25,168255.188,0.39,,,,,,,,1260,35.714157,51.345036,9,153.2,-0.0118682389135615,-2.914798206278597,26,320.0,54.0
194594,2024-10-02 08:34:28,2024-10-02 08:19:59,217,67,False,9.786,24.623,32,2.031,0.0,54,38,797.25,14.3,6.0,6830.758,-1.75,168352.5,0.39,,,,,,,,1260,35.714157,51.345036,9,153.2,0.0,-2.914798206278597,26,320.0,54.0
195094,2024-10-02 08:34:28,2024-10-02 08:19:59,217,67,False,9.857,24.749,32,2.053,0.0,54,38,799.0,14.3,6.0,6830.762,-0.188,168458.031,0.39,,,,,,,,1260,35.714157,51.345036,9,153.2,0.0,-2.914798206278597,26,320.0,54.0
195594,2024-10-02 08:34:28,2024-10-02 08:19:59,217,67,False,9.857,25.176,32,2.111,0.0,54,38,802.25,14.3,5.0,6830.77,-0.125,168562.422,0.39,,,,,,,,1260,35.714157,51.345036,9,153.2,0.0,-2.914798206278597,26,320.0,55.0
196094,2024-10-02 08:20:04,2024-10-02 08:20:01,217,67,True,9.786,25.992,31,2.08,0.0,54,35,806.0,14.3,5.0,6830.773,-2.0,168690.125,0.39,,,,,,,,1259,35.713997,51.345135,9,153.33,0.004537856055186,-2.914798206278597,26,323.0,55.0
196594,2024-10-02 08:20:04,2024-10-02 08:20:01,217,67,True,9.857,26.726,32,2.035,0.0,54,34,802.75,14.3,5.0,6830.777,-0.25,168777.016,0.39,,,,,,,,1259,35.713997,51.345135,9,153.33,0.0,-2.914798206278597,26,324.0,55.0
197094,2024-10-02 08:20:04,2024-10-02 08:20:01,217,67,True,9.786,27.387,31,2.078,0.0,54,32,804.5,14.3,5.0,6830.781,0.0,168879.453,0.39,,,,,,,,1259,35.713997,51.345135,9,153.33,0.0,-2.914798206278597,26,326.0,55.0
197594,2024-10-02 08:20:04,2024-10-02 08:20:01,217,67,True,9.857,27.981,31,2.16,0.0,54,30,814.75,14.3,4.0,6830.789,-0.125,168989.234,0.39,,,,,,,,1259,35.713997,51.345135,9,153.33,0.0,-2.914798206278597,26,328.0,56.0
198094,2024-10-02 08:34:30,2024-10-02 08:20:03,217,67,False,9.929,28.399,32,2.203,0.0,54,27,814.75,14.3,4.0,6830.793,0.312,169113.25,0.39,,,,,,,,1259,35.713871,51.3452,9,157.27,0.1375319450571531,-2.914798206278597,26,331.0,56.0
198594,2024-10-02 08:34:30,2024-10-02 08:20:03,217,67,False,9.857,28.775,32,2.312,0.0,54,26,825.5,14.3,4.0,6830.797,3.875,169198.797,0.39,,,,,,,,1259,35.713871,51.3452,9,157.27,0.0,-2.914798206278597,26,332.0,56.0
199094,2024-10-02 08:34:30,2024-10-02 08:20:03,217,67,False,9.786,27.074,32,2.352,0.0,54,25,827.5,14.3,4.0,6830.797,0.5,169309.516,0.39,,,,,,,,1259,35.713871,51.3452,9,157.27,0.0,-2.914798206278597,26,333.0,56.0
199594,2024-10-02 08:34:30,2024-10-02 08:20:03,217,67,False,9.786,25.072,32,2.301,0.0,54,24,841.5,14.3,4.0,6830.801,0.562,169418.859,0.39,,,,,,,,1259,35.713871,51.3452,9,157.27,0.0,-2.914798206278597,26,334.0,56.0
200094,2024-10-02 08:20:08,2024-10-02 08:20:05,217,67,True,9.929,24.957,32,2.215,11.539,54,25,826.75,14.3,4.0,6830.805,7.812,169550.375,0.39,,,,,,,,1258,35.713745,51.34523,9,169.06,0.4115486376202626,0.0,26,335.0,56.0
200594,2024-10-02 08:20:08,2024-10-02 08:20:05,217,67,True,9.857,24.03,36,3.695,22.952,54,26,788.25,14.3,4.0,6830.809,19.688,169637.266,0.39,,,,,,,,1258,35.713745,51.34523,9,169.06,0.0,0.0,26,336.0,56.0
201094,2024-10-02 08:20:08,2024-10-02 08:20:05,217,67,True,9.857,22.098,45,4.055,10.11,55,26,812.25,14.3,4.0,6830.812,29.375,169790.281,0.39,,,,,,,,1258,35.713745,51.34523,9,169.06,0.0,0.0,26,336.0,56.0
201594,2024-10-02 08:20:08,2024-10-02 08:20:05,217,67,True,9.857,20.359,42,3.713,9.201,54,27,845.75,14.3,4.0,6830.816,24.75,169976.172,0.39,,,,,,,,1258,35.713745,51.34523,9,169.06,0.0,0.0,26,337.0,56.0
202094,2024-10-02 08:34:32,2024-10-02 08:20:07,217,67,False,9.857,18.793,40,3.686,9.091,54,27,864.0,14.3,4.0,6830.82,23.125,170175.047,0.39,,,,,,,,1258,35.71368,51.345215,9,190.61,0.7522369076095564,0.0,26,337.0,56.0
202594,2024-10-02 08:34:32,2024-10-02 08:20:07,217,67,False,9.857,18.13,40,3.752,9.033,55,28,874.25,14.3,4.0,6830.824,18.812,170309.891,0.39,,,,,,,,1258,35.71368,51.345215,9,190.61,0.0,0.0,26,338.0,56.0
203094,2024-10-02 08:34:32,2024-10-02 08:20:07,217,67,False,9.929,17.532,39,3.682,8.838,55,28,893.75,14.3,4.0,6830.828,15.438,170465.891,0.39,,,,,,,,1258,35.71368,51.345215,9,190.61,0.0,0.0,26,338.0,56.0
203594,2024-10-02 08:34:32,2024-10-02 08:20:07,217,67,False,9.857,16.916,35,3.334,12.021,55,29,914.75,14.3,4.0,6830.832,12.5,170626.047,0.39,,,,,,,,1258,35.71368,51.345215,9,190.61,0.0,0.0,26,339.0,56.0
204094,2024-10-02 08:20:14,2024-10-02 08:20:09,217,100,True,9.857,16.244,36,3.57,9.918,55,29,930.75,14.3,4.0,6830.836,15.625,170812.766,0.39,,,,,,,,1258,35.713547,51.345158,9,199.19,0.2994984996422264,0.0,26,339.0,56.0
204594,2024-10-02 08:20:14,2024-10-02 08:20:09,217,100,True,9.929,15.796,36,3.523,9.735,55,30,936.0,14.3,4.0,6830.84,14.438,170942.719,0.39,,,,,,,,1258,35.713547,51.345158,9,199.19,0.0,0.0,26,340.0,56.0
205094,2024-10-02 08:20:14,2024-10-02 08:20:09,217,100,True,9.857,15.511,36,3.467,9.439,55,30,951.5,14.3,4.0,6830.844,13.688,171116.781,0.39,,,,,,,,1258,35.713547,51.345158,9,199.19,0.0,0.0,26,340.0,56.0
205594,2024-10-02 08:20:14,2024-10-02 08:20:09,217,100,True,9.857,15.254,35,3.486,9.317,55,30,965.5,14.3,4.0,6830.848,12.375,171286.797,0.39,,,,,,,,1258,35.713547,51.345158,9,199.19,0.0,0.0,26,340.0,56.0
206094,2024-10-02 08:34:34,2024-10-02 08:20:11,217,100,False,9.929,15.14,35,3.408,9.317,55,30,973.25,14.3,4.0,6830.852,11.688,171479.844,0.39,,,,,,,,1258,35.713406,51.345093,9,200.52,0.0464257581030496,0.0,26,340.0,56.0
206594,2024-10-02 08:34:34,2024-10-02 08:20:11,217,100,False,9.929,15.038,35,3.418,9.317,55,31,985.25,14.3,4.0,6830.855,11.0,171603.812,0.39,,,,,,,,1258,35.713406,51.345093,9,200.52,0.0,0.0,26,341.0,56.0
207094,2024-10-02 08:34:34,2024-10-02 08:20:11,217,100,False,9.929,14.75,34,3.506,9.143,55,31,996.25,14.3,4.0,6830.859,10.938,171762.359,0.39,,,,,,,,1258,35.713406,51.345093,9,200.52,0.0,0.0,26,341.0,56.0
207594,2024-10-02 08:34:34,2024-10-02 08:20:11,217,100,False,9.786,14.491,31,2.85,0.0,55,32,1001.5,14.3,4.0,6830.863,-10.625,171911.703,0.39,,,,,,,,1258,35.713406,51.345093,9,200.52,0.0,0.0,26,342.0,56.0
208094,2024-10-02 08:34:35,2024-10-02 08:20:13,217,100,False,9.857,14.61,32,2.148,0.0,55,32,831.75,14.3,5.0,6830.871,-0.438,172059.297,0.39,,,,,,,,1258,35.713257,51.345028,9,199.5,-0.0356047167406846,0.0,26,342.0,57.0
208594,2024-10-02 08:34:35,2024-10-02 08:20:13,217,100,False,9.786,15.541,32,2.172,0.0,55,32,822.25,14.3,5.0,6830.875,-0.312,172151.453,0.39,,,,,,,,1258,35.713257,51.345028,9,199.5,0.0,0.0,26,342.0,57.0
209094,2024-10-02 08:34:35,2024-10-02 08:20:13,217,100,False,9.786,16.732,32,2.09,0.0,55,30,820.0,14.3,4.0,6830.879,-0.25,172270.0,0.39,,,,,,,,1258,35.713257,51.345028,9,199.5,0.0,0.0,26,344.0,58.0
209594,2024-10-02 08:34:35,2024-10-02 08:20:13,217,100,False,9.786,17.961,32,2.127,0.0,55,29,815.25,14.3,4.0,6830.883,-0.188,172378.531,0.39,,,,,,,,1258,35.713257,51.345028,9,199.5,0.0,0.0,26,345.0,58.0
210094,2024-10-02 08:20:17,2024-10-02 08:20:15,217,100,True,9.857,17.734,31,2.148,0.0,55,28,831.5,14.3,4.0,6830.887,-2.125,172520.578,0.39,,,,,,,,1258,35.713112,51.344986,9,193.23,-0.2188642882000893,0.0,26,346.0,58.0
210594,2024-10-02 08:20:17,2024-10-02 08:20:15,217,100,True,9.786,19.019,31,2.139,0.0,55,27,832.75,14.3,4.0,6830.891,-0.312,172611.859,0.39,,,,,,,,1258,35.713112,51.344986,9,193.23,0.0,0.0,26,347.0,58.0
211094,2024-10-02 08:20:17,2024-10-02 08:20:15,217,100,True,9.857,20.333,31,2.217,0.0,55,25,836.5,14.3,4.0,6830.895,0.125,172726.641,0.39,,,,,,,,1258,35.713112,51.344986,9,193.23,0.0,0.0,26,349.0,58.0
211594,2024-10-02 08:20:17,2024-10-02 08:20:15,217,100,True,9.857,20.888,32,2.205,0.0,55,24,837.75,14.3,4.0,6830.898,3.188,172842.109,0.39,,,,,,,,1258,35.713112,51.344986,9,193.23,0.0,0.0,26,350.0,58.0
212094,2024-10-02 08:34:37,2024-10-02 08:20:17,217,100,False,9.857,21.191,32,2.297,0.0,55,22,841.0,14.3,3.0,6830.902,3.5,172974.703,0.39,,,,,,,,1258,35.712994,51.344978,9,183.15,-0.3518583772020563,0.0,26,352.0,59.0
212593,2024-10-02 08:34:37,2024-10-02 08:20:17,217,100,False,9.786,21.464,32,2.197,0.0,55,21,846.0,14.3,3.0,6830.902,0.062,173074.984,0.39,,,,,,,,1258,35.712994,51.344978,9,183.15,0.0,0.0,26,353.0,59.0
213093,2024-10-02 08:34:37,2024-10-02 08:20:17,217,100,False,9.786,22.337,32,2.275,0.0,55,19,842.0,14.3,3.0,6830.906,0.25,173189.422,0.39,,,,,,,,1258,35.712994,51.344978,9,183.15,0.0,0.0,26,355.0,59.0
213593,2024-10-02 08:34:37,2024-10-02 08:20:17,217,100,False,9.857,21.672,32,2.275,0.0,55,19,841.75,14.3,3.0,6830.91,2.375,173303.203,0.39,,,,,,,,1258,35.712994,51.344978,9,183.15,0.0,0.0,26,355.0,59.0
214093,2024-10-02 08:20:24,2024-10-02 08:20:19,217,96,True,9.929,19.976,47,12.123,53.033,55,20,916.75,14.1,3.0,6830.91,47.25,173463.844,0.39,,,,,,,,1258,35.712898,51.344978,9,180.0,-0.109955742875643,0.0,26,356.0,59.0
214593,2024-10-02 08:20:24,2024-10-02 08:20:19,217,96,True,9.714,18.449,87,25.762,55.869,55,20,959.75,14.1,3.0,6830.914,84.625,173862.156,0.39,,,,,,,,1258,35.712898,51.344978,9,180.0,0.0,0.0,26,356.0,59.0
215093,2024-10-02 08:20:24,2024-10-02 08:20:19,217,96,True,9.643,17.074,90,32.303,55.869,55,20,880.25,14.1,3.0,6830.918,84.938,174494.641,0.39,,,,,,,,1258,35.712898,51.344978,9,180.0,0.0,0.0,26,356.0,59.0
215593,2024-10-02 08:20:24,2024-10-02 08:20:19,217,96,True,9.714,15.838,92,41.186,55.869,55,18,838.5,14.1,3.0,6830.922,85.25,174968.75,0.39,,,,,,,,1258,35.712898,51.344978,9,180.0,0.0,0.0,26,358.0,59.0
216093,2024-10-02 08:34:38,2024-10-02 08:20:21,217,96,False,9.786,14.724,93,69.873,55.319,55,17,792.25,14.1,3.0,6830.922,85.625,175453.875,0.39,,,,,,,,1258,35.712818,51.344921,9,210.05,1.048942880448593,0.0,26,359.0,59.0
216593,2024-10-02 08:34:38,2024-10-02 08:20:21,217,96,False,9.786,13.723,93,100.057,55.219,55,17,772.75,14.1,3.0,6830.926,84.438,175808.25,0.39,,,,,,,,1258,35.712818,51.344921,9,210.05,0.0,0.0,26,359.0,59.0
217093,2024-10-02 08:34:38,2024-10-02 08:20:21,217,96,False,9.786,13.252,92,5.957,0.0,55,17,767.0,14.1,3.0,6830.926,52.688,176264.859,0.39,,,,,,,,1258,35.712818,51.344921,9,210.05,0.0,0.0,26,359.0,59.0
217593,2024-10-02 08:34:38,2024-10-02 08:20:21,217,96,False,9.857,13.064,36,2.936,9.079,56,16,1106.75,14.3,2.0,6830.93,-7.312,176499.016,0.39,,,,,,,,1258,35.712818,51.344921,9,210.05,0.0,0.0,26,360.0,60.0
218093,2024-10-02 08:20:25,2024-10-02 08:20:23,217,96,True,9.929,12.974,58,13.689,48.123,56,16,966.0,14.1,3.0,6830.934,75.75,176586.922,0.39,,,,,,,,1258,35.712749,51.344856,9,217.41,0.2569124658935648,0.0,26,360.0,61.0
218593,2024-10-02 08:20:25,2024-10-02 08:20:23,217,96,True,9.714,12.813,88,21.484,31.839,55,16,793.25,14.1,3.0,6830.934,81.625,176974.422,0.39,,,,,,,,1258,35.712749,51.344856,9,217.41,0.0,0.0,26,360.0,61.0
219093,2024-10-02 08:20:25,2024-10-02 08:20:23,217,96,True,9.786,12.238,92,4.281,33.56,55,16,987.5,14.3,3.0,6830.938,36.75,177501.859,0.39,,,,,,,,1258,35.712749,51.344856,9,217.41,0.0,0.0,26,360.0,61.0
219593,2024-10-02 08:20:25,2024-10-02 08:20:23,217,96,True,9.857,11.485,68,13.371,38.092,55,17,768.75,14.1,3.0,6830.938,73.125,177647.109,0.39,,,,,,,,1258,35.712749,51.344856,9,217.41,0.0,0.0,26,361.0,61.0
220093,2024-10-02 08:20:27,2024-10-02 08:20:25,217,96,True,9.714,10.807,90,27.371,45.435,55,18,819.0,14.1,3.0,6830.941,81.75,178214.891,0.39,,,,,,,,1258,35.712688,51.344776,9,226.8,0.3277728335245356,0.0,26,362.0,61.0
220593,2024-10-02 08:20:27,2024-10-02 08:20:25,217,96,True,9.857,10.197,91,36.201,43.842,55,19,860.25,14.1,3.0,6830.945,83.188,178633.203,0.39,,,,,,,,1258,35.712688,51.344776,9,226.8,0.0,0.0,26,363.0,61.0
221093,2024-10-02 08:20:27,2024-10-02 08:20:25,217,96,True,9.786,9.648,92,45.145,43.842,55,20,895.0,14.1,3.0,6830.945,86.625,179178.344,0.39,,,,,,,,1258,35.712688,51.344776,9,226.8,0.0,0.0,26,364.0,61.0
221593,2024-10-02 08:20:27,2024-10-02 08:20:25,217,96,True,9.714,9.624,93,100.914,46.735,55,21,941.25,14.2,3.0,6830.949,89.062,179720.531,0.39,,,,,,,,1258,35.712688,51.344776,9,226.8,0.0,0.0,26,365.0,61.0
222093,2024-10-02 08:20:29,2024-10-02 08:20:27,217,96,True,9.857,9.368,95,99.951,54.459,56,22,991.0,14.2,3.0,6830.953,91.562,180418.062,0.39,,,,,,,,1258,35.712639,51.344669,9,240.58,0.4810127418496373,0.0,26,366.0,61.0
222593,2024-10-02 08:20:29,2024-10-02 08:20:27,217,96,True,9.714,8.941,95,99.992,44.098,55,23,1057.0,14.2,3.0,6830.957,92.312,180940.953,0.39,,,,,,,,1258,35.712639,51.344669,9,240.58,0.0,0.0,26,367.0,61.0
223093,2024-10-02 08:20:29,2024-10-02 08:20:27,217,96,True,9.786,8.752,96,99.92,37.076,55,24,1123.0,14.2,3.0,6830.957,93.438,181634.219,0.39,,,,,,,,1258,35.712639,51.344669,9,240.58,0.0,0.0,26,368.0,61.0
223593,2024-10-02 08:20:29,2024-10-02 08:20:27,217,96,True,9.786,8.583,97,38.078,24.622,55,26,1202.0,14.2,3.0,6830.961,94.938,182432.891,0.39,,,,,,,,1258,35.712639,51.344669,9,240.58,0.0,0.0,26,370.0,61.0
224093,2024-10-02 08:20:31,2024-10-02 08:20:29,217,96,True,9.786,8.235,68,8.938,18.192,55,28,1250.0,14.3,3.0,6830.965,61.875,183219.984,0.39,,,,,,,,1258,35.712593,51.344524,9,248.66,0.2820452071222831,0.0,26,372.0,61.0
224593,2024-10-02 08:20:31,2024-10-02 08:20:29,217,96,True,9.857,8.156,53,7.979,27.347,56,28,1311.5,14.3,3.0,6830.969,43.438,183500.234,0.39,,,,,,,,1258,35.712593,51.344524,9,248.66,0.0,0.0,26,372.0,61.0
225093,2024-10-02 08:20:31,2024-10-02 08:20:29,217,96,True,9.857,8.046,59,10.516,29.764,56,29,1337.0,14.3,3.0,6830.973,58.0,183824.922,0.39,,,,,,,,1258,35.712593,51.344524,9,248.66,0.0,0.0,26,373.0,61.0
225593,2024-10-02 08:20:31,2024-10-02 08:20:29,217,96,True,9.857,8.222,48,3.76,0.0,56,30,1337.5,14.3,3.0,6830.977,10.0,184394.859,0.39,,,,,,,,1258,35.712593,51.344524,9,248.66,0.0,0.0,26,374.0,61.0
226093,2024-10-02 08:34:40,2024-10-02 08:20:31,217,96,False,9.786,8.616,33,6.691,42.908,56,30,1009.0,14.3,4.0,6830.98,23.25,184551.906,0.39,,,,,,,,1258,35.712551,51.344345,9,253.88,0.182212373908208,0.0,26,374.0,62.0
226593,2024-10-02 08:34:40,2024-10-02 08:20:31,217,96,False,9.714,10.225,78,17.266,38.809,56,30,969.5,14.2,4.0,6830.984,70.25,184817.875,0.39,,,,,,,,1258,35.712551,51.344345,9,253.88,0.0,0.0,26,374.0,62.0
227093,2024-10-02 08:34:40,2024-10-02 08:20:31,217,96,False,9.786,10.143,90,27.1,33.673,56,31,995.25,14.2,4.0,6830.988,85.875,185601.141,0.39,,,,,,,,1258,35.712551,51.344345,9,253.88,0.0,0.0,26,375.0,62.0
227593,2024-10-02 08:34:40,2024-10-02 08:20:31,217,96,False,9.786,9.639,92,30.789,31.042,56,32,1004.0,14.2,4.0,6830.996,88.75,186270.609,0.39,,,,,,,,1258,35.712551,51.344345,9,253.88,0.0,0.0,26,376.0,62.0
228093,2024-10-02 08:20:35,2024-10-02 08:20:33,217,100,True,9.929,9.146,94,31.988,31.042,56,33,1045.0,14.2,4.0,6831.0,91.312,187085.359,0.39,,,,,,,,1258,35.712513,51.344158,9,255.95,0.072256631032565,0.0,26,377.0,62.0
228593,2024-10-02 08:20:35,2024-10-02 08:20:33,217,100,True,9.857,9.407,83,10.457,26.993,56,34,1068.75,14.3,4.0,6831.004,75.375,187627.328,0.39,,,,,,,,1258,35.712513,51.344158,9,255.95,0.0,0.0,26,378.0,62.0
229093,2024-10-02 08:20:35,2024-10-02 08:20:33,217,100,True,9.786,9.526,68,9.395,25.568,56,34,1108.0,14.3,4.0,6831.008,63.312,188054.25,0.39,,,,,,,,1258,35.712513,51.344158,9,255.95,0.0,0.0,26,378.0,62.0
229593,2024-10-02 08:20:35,2024-10-02 08:20:33,217,100,True,9.857,9.789,64,9.584,25.458,56,35,1109.0,14.3,4.0,6831.012,58.438,188449.906,0.39,,,,,,,,1258,35.712513,51.344158,9,255.95,0.0,0.0,26,379.0,62.0
230093,2024-10-02 08:34:42,2024-10-02 08:20:35,217,100,False,9.857,10.026,65,10.064,27.209,56,36,1132.0,14.3,4.0,6831.02,59.875,188909.703,0.39,,,,,,,,1258,35.712467,51.343952,9,254.62,-0.0464257581030486,0.0,26,380.0,62.0
230593,2024-10-02 08:34:42,2024-10-02 08:20:35,217,100,False,9.857,10.199,67,10.588,27.643,56,36,1163.5,14.3,4.0,6831.023,63.75,189291.156,0.39,,,,,,,,1258,35.712467,51.343952,9,254.62,0.0,0.0,26,380.0,62.0
231093,2024-10-02 08:34:42,2024-10-02 08:20:35,217,100,False,9.857,10.395,68,10.918,28.552,56,37,1168.5,14.3,4.0,6831.027,66.625,189792.328,0.39,,,,,,,,1258,35.712467,51.343952,9,254.62,0.0,0.0,26,381.0,62.0
231593,2024-10-02 08:34:42,2024-10-02 08:20:35,217,100,False,9.857,10.571,74,14.152,39.175,56,37,1189.0,14.3,4.0,6831.031,81.188,190283.234,0.39,,,,,,,,1258,35.712467,51.343952,9,254.62,0.0,0.0,26,381.0,62.0
232093,2024-10-02 08:20:40,2024-10-02 08:20:37,217,100,True,9.929,10.651,91,27.93,37.625,56,39,1234.5,14.3,4.0,6831.039,93.062,191136.297,0.39,,,,,,,,1258,35.712421,51.343735,9,255.37,0.0261799387799149,0.0,26,383.0,62.0
232593,2024-10-02 08:20:40,2024-10-02 08:20:37,217,100,True,9.857,10.802,94,35.219,35.114,56,39,1267.0,14.3,4.0,6831.043,94.562,191724.406,0.39,,,,,,,,1258,35.712421,51.343735,9,255.37,0.0,0.0,26,383.0,62.0
233093,2024-10-02 08:20:40,2024-10-02 08:20:37,217,100,True,9.857,11.016,96,16.564,28.708,56,40,1292.0,14.3,4.0,6831.051,91.688,192504.078,0.39,,,,,,,,1258,35.712421,51.343735,9,255.37,0.0,0.0,26,384.0,62.0
233593,2024-10-02 08:20:40,2024-10-02 08:20:37,217,100,True,9.929,11.091,69,10.277,28.006,56,41,1326.75,14.4,4.0,6831.055,64.5,193088.859,0.39,,,,,,,,1258,35.712421,51.343735,9,255.37,0.0,0.0,26,385.0,62.0
234093,2024-10-02 08:34:43,2024-10-02 08:20:39,217,100,False,9.857,11.158,70,12.535,30.472,56,42,1348.75,14.4,4.0,6831.062,73.125,193600.219,0.39,,,,,,,,1258,35.712368,51.343491,9,255.02,-0.0122173047639601,0.0,26,386.0,62.0
234593,2024-10-02 08:34:43,2024-10-02 08:20:39,217,100,False,9.857,11.258,70,11.379,27.274,57,43,1356.0,14.4,4.0,6831.066,66.938,194128.906,0.39,,,,,,,,1258,35.712368,51.343491,9,255.02,0.0,0.0,26,387.0,62.0
235093,2024-10-02 08:34:43,2024-10-02 08:20:39,217,100,False,9.929,11.348,62,9.883,24.866,57,44,1381.5,14.4,4.0,6831.074,55.062,194606.812,0.39,,,,,,,,1258,35.712368,51.343491,9,255.02,0.0,0.0,26,388.0,62.0
235593,2024-10-02 08:34:43,2024-10-02 08:20:39,217,100,False,9.857,11.468,58,10.217,24.68,57,44,1406.0,14.4,4.0,6831.078,54.438,194989.156,0.39,,,,,,,,1258,35.712368,51.343491,9,255.02,0.0,0.0,26,388.0,62.0
236093,2024-10-02 08:20:44,2024-10-02 08:20:41,217,100,True,9.929,11.772,58,10.271,24.68,57,45,1414.0,14.4,4.0,6831.086,54.75,195488.984,0.39,,,,,,,,1258,35.712322,51.343227,9,257.89,0.1001818990644737,0.0,26,389.0,62.0
236593,2024-10-02 08:20:44,2024-10-02 08:20:41,217,100,True,9.857,11.732,58,10.414,24.68,57,45,1421.0,14.4,4.0,6831.09,53.75,195827.359,0.39,,,,,,,,1258,35.712322,51.343227,9,257.89,0.0,0.0,26,389.0,62.0
237093,2024-10-02 08:20:44,2024-10-02 08:20:41,217,100,True,9.786,11.069,59,10.549,24.945,57,45,1438.5,14.4,4.0,6831.098,55.75,196253.656,0.39,,,,,,,,1258,35.712322,51.343227,9,257.89,0.0,0.0,26,389.0,62.0
237593,2024-10-02 08:20:44,2024-10-02 08:20:41,217,100,True,9.786,11.413,59,11.055,38.156,57,46,1458.0,14.4,4.0,6831.102,58.625,196689.781,0.39,,,,,,,,1258,35.712322,51.343227,9,257.89,0.0,0.0,26,390.0,62.0
238093,2024-10-02 08:34:44,2024-10-02 08:20:43,217,100,False,9.857,11.409,88,27.615,39.209,57,46,1479.5,14.4,4.0,6831.109,94.875,197432.375,0.39,,,,,,,,1258,35.712273,51.34296,9,257.26,-0.0219911485751283,0.0,26,390.0,62.0
238593,2024-10-02 08:34:44,2024-10-02 08:20:43,217,100,False,9.857,11.405,93,30.553,32.596,57,47,1493.25,14.4,4.0,6831.117,100.0,198220.797,0.39,,,,,,,,1258,35.712273,51.34296,9,257.26,0.0,0.0,26,391.0,62.0
239093,2024-10-02 08:34:44,2024-10-02 08:20:43,217,100,False,9.857,11.48,95,22.045,32.516,57,48,1512.25,14.4,4.0,6831.121,100.625,199110.172,0.39,,,,,,,,1258,35.712273,51.34296,9,257.26,0.0,0.0,26,392.0,62.0
239593,2024-10-02 08:34:44,2024-10-02 08:20:43,217,100,False,9.857,11.587,86,21.254,39.523,57,49,1592.75,14.4,4.0,6831.129,96.562,199901.094,0.39,,,,,,,,1258,35.712273,51.34296,9,257.26,0.0,0.0,26,393.0,62.0
240093,2024-10-02 08:20:50,2024-10-02 08:20:45,217,80,True,9.786,11.566,101,32.619,37.891,57,51,1607.25,14.4,4.0,6831.137,106.812,201076.734,0.39,,,,,,,,1258,35.712227,51.342667,9,259.06,0.0628318530717962,0.0,26,395.0,62.0
240593,2024-10-02 08:20:50,2024-10-02 08:20:45,217,80,True,9.857,11.625,106,24.463,18.994,57,52,1635.5,14.4,4.0,6831.145,108.688,201945.969,0.39,,,,,,,,1258,35.712227,51.342667,9,259.06,0.0,0.0,26,396.0,62.0
241093,2024-10-02 08:20:50,2024-10-02 08:20:45,217,80,True,9.786,11.6,59,8.383,10.785,57,53,1671.0,14.4,4.0,6831.148,45.875,202672.156,0.39,,,,,,,,1258,35.712227,51.342667,9,259.06,0.0,0.0,26,397.0,62.0
241593,2024-10-02 08:20:50,2024-10-02 08:20:45,217,80,True,9.786,11.695,39,6.801,9.512,57,53,1678.0,14.5,4.0,6831.156,22.812,202907.906,0.39,,,,,,,,1258,35.712227,51.342667,9,259.06,0.0,0.0,26,397.0,62.0
242093,2024-10-02 08:34:47,2024-10-02 08:20:47,217,80,False,9.857,12.8,33,5.867,10.492,57,52,1678.0,14.5,4.0,6831.164,14.5,203156.359,0.39,,,,,,,,1258,35.712181,51.34235,9,259.87,0.0282743338823082,0.0,26,398.0,62.0
242593,2024-10-02 08:34:47,2024-10-02 08:20:47,217,80,False,9.857,13.559,34,6.898,26.321,57,53,1662.75,14.5,4.0,6831.172,18.375,203375.625,0.39,,,,,,,,1258,35.712181,51.34235,9,259.87,0.0,0.0,26,399.0,62.0
243093,2024-10-02 08:34:47,2024-10-02 08:20:47,217,80,False,9.929,13.85,51,12.328,37.427,58,52,1648.5,14.4,4.0,6831.18,56.062,203687.906,0.39,,,,,,,,1258,35.712181,51.34235,9,259.87,0.0,0.0,26,400.0,62.0
243593,2024-10-02 08:34:47,2024-10-02 08:20:47,217,80,False,9.857,14.269,77,18.447,28.51,58,53,1693.25,14.4,4.0,6831.188,88.312,204431.078,0.39,,,,,,,,1258,35.712181,51.34235,9,259.87,0.0,0.0,26,401.0,62.0
244093,2024-10-02 08:34:49,2024-10-02 08:20:49,217,80,False,9.929,14.136,62,11.59,22.998,58,54,1702.0,14.5,4.0,6831.195,56.0,205341.062,0.39,,,,,,,,1258,35.712139,51.342033,9,260.73,0.0300196631343029,0.0,26,402.0,62.0
244592,2024-10-02 08:34:49,2024-10-02 08:20:49,217,80,False,9.857,14.017,56,10.9,24.121,58,54,1705.5,14.5,4.0,6831.203,50.562,205689.375,0.39,,,,,,,,1258,35.712139,51.342033,9,260.73,0.0,0.0,26,402.0,62.0
